"issueId";0;"issueTypeCode"
1680887;"O_CO02";"O_CO02"
1683244;"O_CR02";"O_CR07"
1684539;"S_CO02";"O_CO04"
1684555;"D_4F01";"O_CR07"
1684556;"O_CR08";"O_CR08"
1685527;"D_4F01";"O_CR08"
1685557;"O_HU01";"O_CR06"
1686974;"O_HU02";"R_4F09"
1686997;"O_CR02";"O_CR02"
1689394;"O_CO08";"O_CO08"
1689923;"O_CO06";"O_CO06"
1689925;"O_CO06";"O_CO06"
1690156;"O_CR06";"O_CR06"
1690336;"O_CO06";"O_CO06"
1690586;"O_CR07";"D_4F01"
1690879;"O_CR09";"O_CR02"
1690881;"O_CR07";"O_CR07"
1690930;"O_CO03";"O_CO03"
1690943;"D_4F01";"D_4F01"
1692414;"D_4F01";"D_4F01"
1692539;"O_CR01";"O_CR02"
1692546;"O_CR07";"O_CR07"
1693816;"O_CR06";"O_CR06"
1696087;"D_4F01";"D_4F01"
1696240;"O_CR07";"O_HU06"
1696270;"O_CO08";"O_CO08"
1696846;"O_CO06";"O_CO06"
1697208;"O_CO06";"O_CO06"
1697839;"S_CO04";"S_CO04"
1701968;"O_CO08";"O_CO08"
1702510;"R_4F04";"R_4F01"
1702702;"O_CO08";"O_CO04"
1702725;"O_CO06";"O_CO06"
1702728;"O_CO08";"O_CO08"
1703672;"O_CO06";"O_CO06"
1703693;"R_4F04";"O_CR01"
1704650;"O_CO02";"O_CO03"
1704653;"O_CO02";"O_CO03"
1704654;"O_CO02";"O_CO03"
1704655;"O_CO02";"O_CO03"
1704660;"O_CO02";"O_CO02"
1704661;"O_CO02";"O_CO02"
1704663;"O_CO02";"O_CO02"
1704665;"O_CO03";"O_CO02"
1704686;"D_4F01";"D_4F01"
1712401;"D_4F01";"D_4F01"
1712402;"D_4F01";"D_4F01"
1712403;"D_4F01";"D_4F01"
1712582;"O_CR02";"O_CR02"
1712609;"O_CR06";"O_CR06"
1712610;"O_CR06";"O_CR06"
1712611;"O_CR06";"O_CR01"
1712890;"S_CO02";"S_CO02"
1713170;"O_CO02";"O_CO02"
1713173;"O_CR07";"O_CR06"
1713175;"D_4F01";"D_4F01"
1713488;"O_CO08";"O_CO08"
1713552;"O_CO02";"O_CO02"
1713584;"D_4F01";"O_CR03"
1715017;"O_CO08";"O_CO08"
1715023;"D_4F01";"D_4F01"
1718137;"R_4F09";"R_4F05"
1718314;"O_CR01";"O_CR01"
1719769;"S_CO03";"S_CO03"
1720666;"O_CO08";"O_CO08"
1720668;"O_CO03";"O_CO03"
1720680;"D_4F01";"D_4F01"
1720681;"D_4F01";"D_4F01"
1720683;"D_4F01";"D_4F01"
1722131;"R_4F07";"R_4F09"
1722753;"R_4F09";"S_CO04"
1723488;"O_CO03";"O_CO03"
1723495;"O_CO08";"O_CO07"
1723869;"O_CR03";"S_CO01"
1724123;"R_4F06";"R_4F06"
1724190;"D_4F01";"O_HU03"
1724193;"D_4F01";"D_4F01"
1724460;"R_4F09";"S_CO04"
1724829;"D_4F01";"D_4F01"
1724830;"D_4F01";"D_4F01"
1725209;"R_4F06";"R_4F06"
1725367;"O_CR02";"O_CR02"
1725917;"O_CO08";"O_CO08"
1725930;"O_CR01";"O_CR02"
1725980;"D_4F01";"D_4F01"
1725983;"D_4F01";"O_CR07"
1726007;"O_CO08";"O_CO08"
1726934;"D_4F01";"O_CO08"
1729977;"O_CO08";"O_CO08"
1730869;"O_CR06";"O_CR06"
1730877;"R_4F04";"O_CR07"
1731326;"R_4F04";"M_4F01"
1731364;"O_CO08";"O_CO07"
1731826;"S_CO04";"O_CR02"
1733716;"R_4F07";"S_CO01"
1733727;"O_CR06";"O_CR06"
1733730;"O_CR06";"O_CR06"
1733735;"O_CO06";"O_CO06"
1733737;"O_CR06";"O_CR06"
1735778;"O_CO06";"O_CO06"
1737270;"O_HU01";"O_CR06"
1737796;"O_CR12";"O_CR02"
1737840;"R_4F09";"R_4F09"
1737866;"O_CR01";"O_CR01"
1737871;"O_CR01";"R_4F09"
1738529;"O_CO08";"O_CO08"
1739189;"O_CR07";"O_CR01"
1739225;"O_CO08";"O_CO08"
1739830;"O_CO06";"O_CO06"
1739963;"O_CO08";"O_CO08"
1742238;"O_CO08";"O_CO08"
1742289;"O_CO06";"O_CO06"
1742548;"O_CO02";"O_CO02"
1742592;"D_4F01";"D_4F01"
1743015;"O_CO08";"O_CO08"
1743164;"O_CR06";"O_CR06"
1743351;"O_CO06";"O_CO06"
1743384;"O_CO06";"O_CO06"
1743639;"O_CR06";"O_CR06"
1743686;"S_CO01";"S_CO01"
1743732;"O_CR06";"R_4F09"
1744049;"R_4F06";"R_4F06"
1745764;"O_CO03";"O_CO03"
1746454;"D_4F01";"D_4F01"
1746458;"D_4F01";"D_4F01"
1746475;"O_CO03";"O_CO03"
1746912;"O_HU01";"O_HU01"
1746926;"O_CO01";"O_RE03"
1750458;"O_CR09";"O_CR01"
1750634;"R_4F09";"O_CR02"
1750720;"D_4F01";"D_4F01"
1750907;"O_CR06";"O_CR01"
1751954;"R_4F04";"R_4F04"
1756087;"O_CO01";"O_HU01"
1756333;"D_4F01";"R_4F09"
1757842;"O_CO03";"O_CO03"
1757848;"O_CO03";"O_CO03"
1757849;"O_CO02";"O_CO03"
1757851;"O_CO02";"O_CO02"
1757852;"O_CO02";"O_CO02"
1757853;"O_CO02";"O_CO02"
1757877;"D_4F01";"D_4F01"
1758481;"D_4F01";"D_4F01"
1758636;"D_4F01";"D_4F01"
1758825;"O_CR01";"O_CR06"
1759380;"R_4F09";"D_4F01"
1759803;"O_CO01";"D_4F01"
1760156;"O_CO03";"O_CO03"
1761341;"O_CR09";"O_CR09"
1762670;"R_4F04";"R_4F04"
1764757;"R_4F04";"R_4F04"
1765165;"R_4F04";"R_4F04"
1765933;"O_HU01";"O_HU01"
1768667;"R_4F04";"R_4F04"
1769226;"O_CO06";"O_CO06"
1769235;"D_4F01";"R_4F09"
1769239;"O_CR01";"O_CR01"
1769244;"O_CR01";"O_CR01"
1769633;"O_CO01";"O_CO01"
1769795;"O_CO08";"O_CO08"
1770908;"O_CO01";"O_CO08"
1771599;"O_CO08";"O_CO08"
1772949;"O_CR01";"O_CR01"
1772951;"O_CR01";"O_CR02"
1772952;"O_CR01";"O_CR01"
1773231;"R_4F04";"R_4F04"
1773683;"O_CO02";"O_CO03"
1773687;"O_CO02";"O_CO03"
1773689;"O_CO03";"O_CO03"
1773783;"D_4F01";"D_4F01"
1774594;"O_CO08";"O_CO08"
1774596;"O_CO02";"O_CO02"
1774882;"O_CO03";"O_CO03"
1774911;"D_4F01";"D_4F01"
1774919;"D_4F01";"D_4F01"
1775208;"O_CR06";"R_4F09"
1775668;"O_CO03";"O_CO03"
1776346;"O_HU01";"O_CR06"
1777748;"O_CO02";"O_CO02"
1777757;"O_CO02";"O_CO02"
1778717;"O_RE03";"O_RE03"
1779120;"O_CO03";"O_CO03"
1779375;"O_HU01";"O_CR06"
1779664;"O_CO08";"O_CO08"
1780879;"D_4F01";"D_4F01"
1782486;"O_RE03";"O_RE03"
1782517;"O_RE03";"O_RE03"
1782744;"R_4F09";"D_4F01"
1784137;"D_4F01";"D_4F01"
1785231;"O_CR02";"O_CR02"
1785510;"R_4F05";"R_4F05"
1785513;"O_CR02";"O_CR09"
1785902;"R_4F09";"R_4F09"
1785925;"D_4F01";"D_4F01"
1785956;"O_CO02";"O_CO02"
1785968;"D_4F01";"D_4F01"
1786006;"R_4F09";"O_CO04"
1786032;"O_CO02";"O_CO02"
1786408;"D_4F01";"D_4F01"
1786517;"O_CR02";"O_CR02"
1786522;"D_4F01";"O_CR06"
1786579;"O_CO02";"O_CO02"
1786628;"D_4F01";"R_4F07"
1786631;"D_4F01";"O_CR07"
1786641;"O_CO08";"O_CO08"
1786643;"O_CO08";"O_CO08"
1786652;"O_CO08";"D_4F01"
1786654;"O_CO08";"O_CO08"
1786693;"O_CR01";"O_CR12"
1786721;"O_CR01";"O_RE03"
1786737;"S_CO04";"S_CO04"
1791521;"O_CO03";"O_CO03"
1791522;"O_CO03";"O_CO03"
1793387;"O_CR06";"O_CR06"
1793415;"O_CR06";"O_CR06"
1796768;"R_4F04";"R_4F08"
1799175;"R_4F04";"R_4F04"
1801629;"O_CR07";"S_CO04"
1802073;"R_4F04";"R_4F04"
1802655;"O_CR07";"R_4F09"
1802665;"O_CO08";"O_CO08"
1802673;"O_CO06";"D_4F01"
1803475;"O_CO08";"O_CO08"
1805076;"O_CO08";"O_CO08"
1808101;"D_4F01";"D_4F01"
1808155;"O_CO02";"O_CO02"
1808159;"O_CO02";"O_CO02"
1808160;"O_CO02";"O_CO02"
1808399;"R_4F04";"R_4F04"
1808507;"D_4F01";"D_4F01"
1808508;"D_4F01";"D_4F01"
1809266;"O_CO03";"O_CO03"
1809273;"O_CR06";"O_CR06"
1809292;"O_CR02";"O_CR02"
1809485;"D_4F01";"D_4F01"
1809741;"O_CO02";"O_CO02"
1811367;"O_CR01";"O_CR01"
1813559;"O_CO08";"O_CO08"
1814797;"R_4F04";"R_4F04"
1815824;"R_4F04";"R_4F04"
1818770;"O_CO08";"O_CO08"
1821571;"O_CR06";"O_RE03"
1822693;"D_4F01";"D_4F01"
1823050;"O_CR02";"O_CR02"
1823655;"S_CO04";"O_CO04"
1824540;"O_CO01";"O_CO01"
1824546;"O_CO06";"O_CO06"
1825496;"O_CO08";"D_4F01"
1825892;"D_4F01";"D_4F01"
1826391;"O_CO03";"O_CO03"
1831179;"D_4F01";"O_CO08"
1831197;"S_CO04";"S_CO04"
1831221;"S_CO04";"S_CO04"
1831793;"S_CO04";"R_4F09"
1832477;"O_CR06";"O_CR06"
1832481;"O_CR06";"O_CR06"
1832509;"R_4F04";"O_CR08"
1833094;"D_4F01";"D_4F01"
1833098;"O_CO04";"O_CO04"
1833099;"D_4F01";"R_4F09"
1833103;"O_CO08";"O_CO08"
1834442;"D_4F01";"D_4F01"
1834783;"O_CO03";"O_CO03"
1834797;"O_CO02";"O_CO02"
1834814;"O_CO02";"O_CO02"
1834815;"O_CO02";"O_CO02"
1834816;"O_CO02";"O_CO02"
1834817;"O_CO02";"O_CO02"
1834818;"O_CO02";"O_CO02"
1834819;"O_CO02";"O_CO02"
1834821;"O_CO02";"O_CO02"
1834822;"O_CO02";"O_CO02"
1834826;"O_CO02";"O_CO02"
1834827;"O_CO02";"O_CO02"
1834829;"O_CO02";"O_CO02"
1834830;"O_CO02";"O_CO02"
1834834;"O_CO02";"O_CO02"
1834835;"O_CO02";"O_CO02"
1834836;"O_CO02";"O_CO02"
1834951;"D_4F01";"D_4F01"
1834953;"D_4F01";"D_4F01"
1835323;"D_4F01";"D_4F01"
1835859;"O_CR06";"O_CR06"
1835962;"O_CO06";"O_CO06"
1836069;"O_CO03";"O_CO03"
1836088;"O_CR02";"O_CO06"
1836179;"S_CO01";"S_CO01"
1837120;"D_4F01";"D_4F01"
1837130;"D_4F01";"D_4F01"
1837894;"D_4F01";"D_4F01"
1837896;"D_4F01";"D_4F01"
1841336;"O_CO01";"O_CO01"
1842613;"O_CO01";"O_CO01"
1842898;"O_CR06";"S_CO04"
1843958;"O_CO08";"O_CO08"
1844273;"O_CO01";"O_RE03"
1844743;"O_CO08";"O_CO08"
1845730;"O_CR07";"O_CR07"
1845739;"O_CO08";"O_CO04"
1845743;"O_CR06";"O_CR01"
1845749;"D_4F01";"O_CR07"
1845776;"D_4F01";"O_CR07"
1846143;"O_CO06";"O_CO06"
1846151;"D_4F01";"D_4F01"
1846772;"D_4F01";"D_4F01"
1846773;"D_4F01";"D_4F01"
1847026;"O_CR02";"O_CR02"
1847033;"O_CO06";"O_CO06"
1847271;"D_4F01";"D_4F01"
1847303;"O_CO08";"O_CO08"
1847608;"O_CO01";"R_4F09"
1847617;"O_CO03";"R_4F09"
1847961;"O_CO08";"O_CO08"
1847990;"O_CO08";"O_CO08"
1849675;"D_4F01";"D_4F01"
1849695;"O_CO08";"O_CO08"
1849697;"O_CO08";"O_CO08"
1850314;"D_4F01";"D_4F01"
1853214;"D_4F01";"D_4F01"
1853427;"D_4F01";"D_4F01"
1854594;"O_CO01";"O_CO08"
1855368;"D_4F01";"O_CO08"
1855389;"R_4F09";"R_4F09"
1855416;"O_CO02";"O_CO02"
1856186;"O_CO03";"O_CO03"
1856187;"O_CO02";"O_CO02"
1856196;"O_CO01";"D_4F01"
1856224;"O_CO06";"O_CO06"
1856230;"O_CO06";"O_CO06"
1856893;"D_4F01";"D_4F01"
1856894;"R_4F09";"R_4F09"
1859078;"D_4F01";"O_CR07"
1859188;"O_CO08";"O_CO08"
1859301;"O_CO08";"O_CO08"
1859429;"D_4F01";"D_4F01"
1859617;"O_CR07";"R_4F09"
1859620;"D_4F01";"D_4F01"
1859622;"D_4F01";"D_4F01"
1859847;"R_4F09";"R_4F03"
1859981;"O_CO03";"O_CO04"
1860726;"D_4F01";"D_4F01"
1862622;"O_CO02";"O_CO02"
1862629;"O_CO03";"O_CO03"
1867277;"R_4F09";"O_CR02"
1868223;"O_CO03";"O_CO03"
1868612;"D_4F01";"O_CR08"
1871183;"O_CR06";"O_CR06"
1872359;"O_CO08";"O_CO08"
1872431;"O_CR06";"O_CR06"
1872512;"D_4F01";"D_4F01"
1872522;"O_CR06";"O_CR06"
1873312;"D_4F01";"D_4F01"
1874385;"R_4F05";"S_CO03"
1874392;"O_CO08";"O_CO08"
1874864;"O_CR01";"O_CR01"
1874866;"O_CR01";"O_CR01"
1875742;"O_CO02";"O_CO02"
1884100;"O_CR07";"O_CR07"
1884148;"D_4F01";"R_4F09"
1886687;"D_4F01";"D_4F01"
1887495;"O_CO02";"O_CO03"
1887504;"O_CO03";"O_CO03"
1887509;"O_CO02";"O_CO02"
1887510;"O_CO03";"O_CO02"
1887511;"O_CO03";"O_CO02"
1887514;"O_CO03";"O_CO02"
1887553;"O_CO03";"O_CO02"
1887555;"O_CO03";"O_CO02"
1887585;"O_CO03";"O_CO02"
1887586;"O_CO03";"O_CO02"
1887613;"O_CO02";"O_CO03"
1887616;"O_CO02";"O_CO03"
1887617;"O_CO02";"O_CO03"
1887619;"O_CO02";"O_CO02"
1887620;"O_CO03";"O_CO02"
1887621;"O_CO03";"O_CO02"
1887622;"O_CO03";"O_CO02"
1887624;"O_CO02";"O_CO02"
1887625;"O_CO02";"O_CO02"
1887626;"O_CO03";"O_CO02"
1887627;"O_CO03";"O_CO02"
1887705;"D_4F01";"D_4F01"
1887707;"D_4F01";"D_4F01"
1887708;"D_4F01";"D_4F01"
1890281;"O_CO03";"O_CO03"
1890319;"O_CR02";"O_CO03"
1890616;"D_4F01";"D_4F01"
1890634;"D_4F01";"D_4F01"
1893308;"O_HU01";"R_4F09"
1893310;"O_CR09";"O_CR02"
1896496;"S_CO04";"S_CO04"
1897976;"S_CO04";"R_4F09"
1897990;"O_CO01";"O_CO03"
1899994;"O_CO02";"O_CO03"
1899995;"O_CO02";"O_CO03"
1899996;"O_CO02";"O_CO03"
1899997;"O_CO02";"O_CO03"
1899998;"O_CO02";"O_CO02"
1900003;"O_CO02";"O_CO02"
1900051;"D_4F01";"D_4F01"
1900227;"D_4F01";"D_4F01"
1900478;"D_4F01";"D_4F01"
1900785;"O_CR06";"O_CR06"
1900794;"O_CR01";"O_CR01"
1901071;"D_4F01";"D_4F01"
1901599;"O_CO06";"O_CO06"
1901958;"O_CO06";"O_CO06"
1901983;"O_CR01";"O_CR01"
1902000;"O_CR01";"O_CR01"
1902001;"O_CR01";"O_CR01"
1902004;"O_CR01";"O_CR01"
1910549;"O_CR06";"O_CR01"
1915745;"D_4F01";"D_4F01"
1916232;"O_CR01";"R_4F09"
1917418;"O_CR01";"O_CR09"
1917452;"O_CR02";"O_CR01"
1917453;"O_CR02";"O_CR02"
1917781;"O_CR01";"O_CR02"
1918042;"S_CO04";"S_CO04"
1918792;"O_CO02";"O_CO03"
1918793;"O_CO02";"O_CO03"
1918794;"O_CO03";"O_CO03"
1918796;"O_CO03";"O_CO02"
1918799;"O_CO03";"O_CO02"
1918800;"O_CO03";"O_CO02"
1918801;"O_CO03";"O_CO02"
1918805;"O_CO02";"O_CO02"
1919511;"D_4F01";"D_4F01"
1919518;"O_CR06";"O_CO08"
1919526;"O_CO08";"O_CO08"
1919690;"R_4F09";"R_4F07"
1920079;"O_HU01";"O_HU01"
1920095;"D_4F01";"O_CR08"
1920517;"O_CO02";"O_CO02"
1920529;"O_CO04";"O_CO04"
1923286;"O_CO03";"O_CO03"
1923293;"D_4F01";"D_4F01"
1925361;"O_CO08";"O_CO08"
1926312;"O_CR06";"R_4F09"
1928811;"D_4F01";"D_4F01"
1928812;"D_4F01";"D_4F01"
1929523;"O_CO02";"O_CO02"
1929525;"O_CR09";"R_4F04"
1929528;"O_CO02";"O_CO02"
1929539;"O_CO02";"O_CO02"
1930145;"O_CO01";"O_CO01"
1931224;"O_CR01";"O_CR01"
1932112;"D_4F01";"D_4F01"
1932405;"O_CR01";"O_CR02"
1932528;"O_CR06";"O_CR02"
1933088;"O_CO08";"O_CO08"
1933623;"D_4F01";"D_4F01"
1933994;"D_4F01";"D_4F01"
1934002;"D_4F01";"O_CO08"
1934741;"S_CO01";"S_CO01"
1934743;"O_CO04";"O_CO08"
1935211;"D_4F01";"O_CO08"
1935224;"O_CR06";"O_CR02"
1935225;"O_CO08";"O_CO08"
1936282;"O_CR03";"O_CR03"
1937218;"D_4F01";"D_4F01"
1938099;"O_CR07";"O_CR07"
1941514;"O_CO06";"O_CO06"
1943449;"O_CR01";"S_CO04"
1943883;"O_CO01";"O_CO01"
1943942;"O_CO02";"O_CO02"
1943947;"O_CO02";"O_CO02"
1943949;"O_CO02";"O_CO02"
1944294;"O_CR02";"O_CR02"
1945273;"O_CR07";"O_CR07"
1946828;"D_4F01";"D_4F01"
1947516;"O_CR02";"O_CR02"
1947696;"O_CR07";"O_CR02"
1947949;"O_CO06";"O_CO06"
1948968;"D_4F01";"D_4F01"
1949675;"O_CR07";"R_4F07"
1950587;"O_RE03";"O_CO03"
1950633;"R_4F06";"R_4F06"
1950784;"O_CR02";"O_CR02"
1951069;"O_CR02";"O_CR02"
1956327;"O_CO01";"O_CO01"
1956330;"O_CO01";"O_CO01"
1959246;"O_CR06";"D_4F01"
1959689;"O_CO02";"O_CO03"
1959692;"O_CO03";"O_CO02"
1959693;"O_CO02";"O_CO02"
1959695;"O_CO02";"O_CO02"
1960368;"D_4F01";"D_4F01"
1962028;"S_CO04";"R_4F03"
1962817;"O_CR07";"O_CR07"
1963230;"S_CO04";"S_CO04"
1965093;"D_4F01";"D_4F01"
1965570;"O_CO03";"O_CO03"
1966729;"R_4F05";"R_4F04"
1968413;"D_4F01";"D_4F01"
1968909;"D_4F01";"D_4F01"
1970840;"R_4F09";"D_4F01"
1972988;"O_CR09";"O_CR09"
1975281;"O_CR01";"O_CR01"
1975294;"O_CR12";"O_CR12"
1978783;"O_CR09";"R_4F09"
1979360;"O_CO02";"O_CO03"
1979429;"D_4F01";"D_4F01"
1980627;"D_4F01";"O_CR06"
1980631;"D_4F01";"O_CR06"
1980633;"D_4F01";"O_CR06"
1980745;"O_CO03";"D_4F01"
1980899;"S_CO04";"S_CO04"
1980912;"O_CR01";"O_CR01"
1980913;"O_CR01";"O_CR01"
1980929;"O_CO04";"O_CO04"
1982399;"O_CO08";"O_CO08"
1984223;"O_CO01";"O_CO01"
1985501;"O_CR09";"O_CR09"
1986722;"O_CR09";"O_CR09"
1988715;"O_CO03";"O_CO04"
1990028;"D_4F01";"D_4F01"
1990059;"O_CO08";"O_CO08"
1990657;"O_CR06";"O_CR06"
1992241;"O_CO03";"O_CO03"
1992246;"O_CO03";"O_CO02"
1992518;"D_4F01";"D_4F01"
1992519;"D_4F01";"D_4F01"
1993755;"D_4F01";"R_4F01"
1998881;"O_CO02";"O_CO03"
1998887;"O_CO03";"O_CO02"
1998912;"D_4F01";"D_4F01"
1998913;"D_4F01";"D_4F01"
1999378;"O_RE02";"R_4F09"
2000284;"D_4F01";"D_4F01"
2000862;"O_RE02";"S_CO04"
2004274;"D_4F01";"D_4F01"
2004275;"D_4F01";"D_4F01"
2004478;"O_CO06";"O_CO06"
2004592;"R_4F07";"O_RE03"
2004768;"D_4F01";"D_4F01"
2004793;"O_CR06";"O_CO08"
2004945;"O_CO08";"D_4F01"
2005222;"D_4F01";"D_4F01"
2005251;"O_CO08";"O_CO08"
2005252;"O_CO08";"D_4F01"
2005562;"O_CO08";"O_CO08"
2005578;"O_CO08";"O_CO08"
2007280;"O_CO08";"O_CO08"
2007817;"O_CR09";"D_4F01"
2009365;"O_CR09";"O_CR09"
2009373;"O_CR09";"O_CR09"
2011349;"O_CR06";"O_CR06"
2011398;"O_CO08";"O_CO08"
2012393;"O_CR06";"O_CO04"
2012983;"D_4F01";"O_CR08"
2013016;"D_4F01";"O_CR06"
2014025;"O_CO08";"D_4F01"
2014803;"D_4F01";"O_CO08"
2015922;"O_CO02";"R_4F09"
2016909;"O_CO02";"O_CO03"
2016913;"O_CO02";"O_CO02"
2016974;"D_4F01";"D_4F01"
2016975;"D_4F01";"D_4F01"
2017429;"O_CO02";"O_CO02"
2017638;"O_CO08";"O_CO08"
2017840;"O_CO06";"R_4F07"
2018366;"D_4F01";"O_CR07"
2019211;"D_4F01";"D_4F01"
2019600;"S_CO01";"S_CO01"
2019619;"O_HU02";"O_HU02"
2019640;"O_CR01";"O_CR01"
2022248;"S_CO04";"S_CO04"
2023617;"O_CR01";"O_CR01"
2024404;"D_4F01";"D_4F01"
2024406;"D_4F01";"D_4F01"
2024855;"R_4F04";"R_4F04"
2024894;"D_4F01";"D_4F01"
2024988;"O_CR08";"D_4F01"
2025020;"O_CR08";"O_CR08"
2025798;"O_CO08";"O_CO08"
2025817;"O_CO08";"O_CO08"
2027466;"O_CO08";"O_CO08"
2027695;"O_CR08";"O_CO08"
2028263;"O_CO08";"O_CO08"
2028327;"O_CO02";"O_CO03"
2028329;"O_CO03";"O_CO03"
2028332;"O_CO02";"O_CO02"
2028352;"D_4F01";"D_4F01"
2029516;"D_4F01";"D_4F01"
2029518;"D_4F01";"D_4F01"
2029815;"O_CO06";"O_CO06"
2030239;"O_CR01";"O_CR12"
2030613;"R_4F07";"O_CR02"
2032481;"D_4F01";"D_4F01"
2036693;"O_CR01";"O_CR01"
2036706;"O_CR01";"O_CR12"
2037554;"O_CO01";"O_CO01"
2037574;"O_CR08";"O_CO03"
2040578;"O_CO08";"O_CO08"
2040597;"O_CO03";"O_CO03"
2040598;"O_CO03";"O_CO03"
2041463;"O_CO03";"O_CO03"
2041467;"O_CO03";"O_CO03"
2041471;"O_CO03";"O_CO03"
2041472;"O_CO03";"O_CO03"
2041477;"O_CO03";"O_CO02"
2041478;"O_CO02";"O_CO02"
2041480;"O_CO03";"O_CO02"
2043079;"D_4F01";"O_CO08"
2043094;"D_4F01";"D_4F01"
2044491;"S_CO01";"S_CO01"
2044788;"O_HU01";"O_HU01"
2044819;"O_CO02";"O_CO02"
2045854;"D_4F01";"D_4F01"
2048161;"O_CR09";"O_CR09"
2048519;"O_CR07";"O_RE04"
2050742;"O_CO08";"O_CO04"
2052172;"O_CO01";"O_CO01"
2053561;"O_CR02";"O_CR02"
2055045;"D_4F01";"D_4F01"
2055054;"O_CO08";"O_CO08"
2055696;"O_CO02";"O_CO03"
2055699;"O_CO02";"O_CO02"
2055869;"D_4F01";"D_4F01"
2055870;"D_4F01";"D_4F01"
2055871;"D_4F01";"D_4F01"
2056214;"O_CO08";"O_CO08"
2056325;"O_CR07";"D_4F01"
2056626;"O_CO01";"O_CO01"
2057008;"O_CO06";"O_CO06"
2057028;"O_CO08";"O_CO08"
2059735;"O_CO08";"O_CO08"
2062607;"O_CR01";"O_CR01"
2066942;"R_4F04";"R_4F01"
2067216;"O_CO06";"O_CO06"
2067244;"S_CO04";"S_CO04"
2067961;"R_4F09";"O_CR07"
2068317;"O_CO01";"S_CO04"
2068370;"O_CO08";"O_CO08"
2068672;"R_4F09";"D_4F01"
2068914;"O_CO02";"O_CO02"
2068915;"O_CO02";"O_CO02"
2069252;"D_4F01";"D_4F01"
2072534;"S_CO01";"S_CO01"
2075086;"O_CR11";"R_4F09"
2075119;"O_CO08";"O_CO01"
2076616;"O_CO01";"O_CR01"
2076840;"D_4F01";"O_CR08"
2077854;"O_CO02";"O_CO02"
2078122;"O_CR01";"O_CR12"
2078370;"D_4F01";"D_4F01"
2080669;"O_CR01";"O_CR02"
2081004;"O_CR06";"D_4F01"
2081624;"O_CO02";"O_CO03"
2081627;"O_CO02";"O_CO02"
2081630;"O_CO02";"O_CO02"
2081632;"O_CO02";"O_CO02"
2082007;"D_4F01";"D_4F01"
2082335;"D_4F01";"D_4F01"
2082339;"D_4F01";"D_4F01"
2082340;"D_4F01";"D_4F01"
2082531;"D_4F01";"D_4F01"
2082540;"O_CO01";"O_CO01"
2082839;"O_CO03";"O_CO03"
2086054;"D_4F01";"O_CO08"
2086057;"S_CO04";"S_CO04"
2086531;"O_CO03";"O_CO03"
2086563;"R_4F09";"R_4F09"
2087453;"D_4F01";"D_4F01"
2089059;"D_4F01";"D_4F01"
2091112;"O_CO02";"O_CO02"
2093213;"D_4F01";"D_4F01"
2094184;"D_4F01";"D_4F01"
2094190;"O_CR02";"O_CR02"
2094709;"O_CR01";"O_CR02"
2096576;"O_CO02";"O_CO03"
2096577;"O_CO02";"O_CO03"
2096579;"O_CO03";"O_CO03"
2096584;"O_CO02";"O_CO02"
2096586;"O_CO03";"O_CO02"
2096588;"O_CO02";"O_CO02"
2096876;"D_4F01";"D_4F01"
2096879;"D_4F01";"D_4F01"
2097224;"D_4F01";"D_4F01"
2097846;"O_CR06";"O_CR06"
2097872;"R_4F07";"R_4F07"
2097992;"D_4F01";"D_4F01"
2098011;"D_4F01";"D_4F01"
2098283;"O_CR06";"O_CR06"
2098289;"D_4F01";"D_4F01"
2100404;"O_CO01";"O_CO01"
2100436;"O_CO02";"O_CO02"
2100790;"O_CO01";"O_CO01"
2100792;"O_CO01";"O_CO01"
2100796;"O_CO01";"O_CO01"
2103502;"O_CO08";"D_4F01"
2103768;"D_4F01";"O_CR09"
2103770;"O_CR06";"O_CR06"
2103775;"O_CO08";"D_4F01"
2104218;"R_4F04";"R_4F01"
2106147;"O_CO06";"O_CO06"
2106591;"R_4F05";"S_CO03"
2107237;"O_CR01";"O_CR01"
2108404;"O_CO02";"O_CO03"
2108406;"O_CO02";"O_CO03"
2108411;"O_CO02";"O_CO02"
2108529;"D_4F01";"D_4F01"
2108530;"D_4F01";"D_4F01"
2108532;"D_4F01";"D_4F01"
2109094;"O_CO08";"O_CO08"
2109106;"O_CO08";"O_CO04"
2109114;"D_4F01";"D_4F01"
2109150;"O_CO03";"O_CO03"
2110349;"O_CO08";"O_CO08"
2111383;"O_HU01";"O_HU02"
2112131;"O_CO04";"O_CR02"
2112782;"O_CO06";"O_CO06"
2117019;"O_CO06";"O_CO06"
2119012;"O_CR07";"O_CR12"
2120103;"D_4F01";"O_CR08"
2120641;"O_CR01";"O_CR12"
2120797;"O_CR12";"O_CR12"
2123349;"D_4F01";"D_4F01"
2123658;"D_4F01";"D_4F01"
2123659;"D_4F01";"D_4F01"
2123745;"D_4F01";"R_4F09"
2124102;"O_CR07";"O_CR07"
2125191;"O_CO06";"O_CO06"
2125826;"O_CO08";"O_CO08"
2125845;"O_CR06";"O_CR06"
2125870;"R_4F09";"R_4F09"
2126292;"O_CO08";"D_4F01"
2126673;"D_4F01";"D_4F01"
2127979;"O_CR11";"O_CR01"
2128007;"O_CO08";"O_CO08"
2131316;"S_CO04";"S_CO04"
2134854;"D_4F01";"D_4F01"
2135628;"D_4F01";"O_CR08"
2135846;"O_CR11";"O_CO02"
